Store_Code,StateName,City,Store_Name,Store_Address,Pincode,Mobile,Delivery By
1033,Maharashtra,Jalgaon,Pratibha Hospital - Jalgaon,"Ben franklin opticians, Pratibha Hospital, 15, Omkar Nagar, Opp.BSNL Office, Near Parikh Park, Jalgaon, Maharashtra, India",,,Anjani
579,Maharashtra,Jalgaon,Vitthaldas Shah - Jalgaon,"Ben franklin opticians, Vitthaldas Shah, 8, Near M J College, Gurukul Colony, Jalgaon, Maharashtra, India.",,,Anjani
464,Maharashtra,Jalna,Netraseva - Jalna,"Ben franklin opticians , New Netraseva , Plot no 4 , Western Green , Mantha Road.Jalna-431203",431203,,Anjani
1140,Maharashtra,Jalna,Shreyans Dharamchand Gadiya Huf - Jalna,"Ben franklin opticians, Shreyans Dharamchand Gadiya Huf, C/o Gadiya Hospital, Bhokardan Naka, Jalna, Maharashtra, India",,,Anjani
1020,Maharashtra,Jath,Shrikrupa Hospital - Jath,"Ben franklin opticians, Shrikrupa Hospital, Walsang Road, Jath, Sangli(DT), Maharashtra",,,Anjani
1148,Maharashtra,Jaysingpur,Dr Runa Shekhar Gangadhar - Jaysingpur,"Ben franklin opticians, Dr Ranbhise Eye Hospital, C. S. No. 1834, Lane No.16, Near Marsute Engineer, Jaysingpur, Kolhapur(Dt), Maharashtra, India",,,Anjani
1065,Maharashtra,Kalyan,AEH Eye Hospitals Pvt Ltd - Kalyan,"Ben franklin opticians, AEH Eye Hospitals Pvt Ltd, Ground Floor, Shop Nos 8,9,10 And 11, Pyra Decks Building, Plot No. C-1, Chikan Ghar, Birla College Campus Rd, Indira Nagar, Kalyan, Maharashtra",,,Anjani
1265,Maharashtra,Kalyan,Amit Ramesh Zope Huf - Kalyan,"Ben franklin opticians, Amit Ramesh Zope Huf, C/o Atharva Eye Care And Laser Centre, 1st Floor, Above Vighnaharta Hospital, Near Mohindar Kabal Singh High School, Durga Nagar, Kalyan West, Kalyan, Thane, Maharashtra, India",,,Anjani
1228,Maharashtra,Kanhan,Abo Eye Institute - Kanhan,"Ben franklin opticians, Abo Eye Institute, Near Agrawal Medical Store, Bhim Chowk, Kanhan, Nagpur, Maharashtra, India",,,Anjani
1328,Maharashtra,Khamgaon,Mrs. Vijaya Samadhan Wankhade - Khamgaon,"Ben franklin opticians, Mrs. Vijaya Samadhan Wankhade, Shri Gajanan Netra Rugnalaya, Anikat Road, Near Sagar Bar, Nandura Road, Khamgaon, Buldhana, Maharashtra, India",,,Anjani
1226,Maharashtra,Khaparkheda,Abo Eye Institute - Khaparkheda,"Ben franklin opticians, ABO Eye Institute, 1st Floor, Gawande Complex, Above Bank of India, Main Road, Khaparkheda, Nagpur, Maharashtra, India",,,Anjani
1290,Maharashtra,Kolhapur,Kunal Uday Patil Huf - Kolhapur,"Ben franklin opticians, Kunal Uday Patil Huf, Akashdeep Netralay Laser and Superspciality Eye Care, Opposite Max Showroom, Near Railway Phatak, Lohia Lane, Skyes Extension, Rajarampuri, Kolhapur, Maharashtra, India",,,Anjani
533,Maharashtra,Kolhapur,Nandadeep Eye Hospital - Kolhapur,"Nandadeep Eye Hospital, Dattawad Renaissance, Near Trade Centre, Station Road, Shahupuri, Kolhapur, Maharastra.",,,Anjani
1356,Maharashtra,Kurla,SSEI - VC - Kurla,"Ben franklin opticians, Shantilal Shanghvi Eye Institute, CS No 3/207, 4/207, R J Gaikwad Road, Barkat Ali Naka, Wadala, Mumbai, India",,,Anjani
820,Maharashtra,Latur,Ramchandra Madhavrao Patil HUF - Latur,"Ben franklin opticians, Ramchandra Madhavrao Patil HUF, R3/216/1-2, Shri Venkatesh Eye Institute, Shamnagar (East), Ambajogai Road, Latur, Maharashtra.",,,Anjani
1089,Maharashtra,Majalgaon,Renukai Eye Hospital - Majalgaon,"Ben franklin opticians, Renukai Eye Hospital, Doctors Lane, Samata Colony, Gadi Road, Swami Vivekanand Nagar, Majalgaon, Beed, Maharashtra, India",,,Anjani
1317,Maharashtra,Mangaon,Shrikant Divakar Vaidya Huf - Mangaon,"Ben franklin opticians, Shrikant Divakar Vaidya Huf, At Dr. Vaidya Eye Hospital, Kacheri Road, Mangaon, Raigad, Maharashtra, India",,,Anjani
1289,Maharashtra,Miraj,Kunal Uday,"Ben Franklin opticians, Akashdeep Netralay, Behind Anand Nurshing Home, Sangli Road, Miraj, Maharashtra - 416410 Mob:- 7075959448 (BULK)",416410,7075959448,Anjani
1291,Maharashtra,Miraj,Kunal Uday,"Ben Franklin opticians, Akashdeep Netralay, Behind Anand Nurshing Home, Sangli Road, Miraj, Maharashtra - 416410 Mob:- 7075959448 (BULK)",416410,7075959448,Anjani
124,Maharashtra,Miraj,Anil Kulakarni Eye Hospital,"Ben Franklin Opticians, Dr.Anil Kulkarni Eye Hospital & White Star Phaco Centre, 21, Hiremath Plots, Near Vantamure Corner, Sangli Road, Miraj, Maharastra, India. Phone : 0233–2211710, Mobile : +91–8879651913.",,8879651913,Anjani
1253,Maharashtra,Mulshi,Shree Ram Agency - Pirangut Mulshi,"Eyegear Optics,
 Renuka Banglow, S. No. 133/D/2,
 Near Sane Guruji Smarak,
 Near Rashtra Seva dal,
 Sinhgad Road, Parvati, Pune - 411030.
 Renuka Banglow, S. No. 133/D/2,
 Mo: +917757833401 (BULK)",411030,,Verma
172,Maharashtra,Mumbai,AEH Eye Hospitals Pvt Ltd - Dombivli(E) Mumbai,"Ben Franklin Opticians, AEH Eye Hospitals Pvt Ltd, The Signature, Ganesh Mandir Road, Opp. Dedhia Bhavan, Dombivli(E), Mumbai, Maharashtra",,,Verma
1018,Maharashtra,Mumbai,Anideep Eye Hospital And Institute Private Limited - Mumbai,"Ben franklin opticians, Anideep Eye Hospital And Institute Private Limited, Plot No. 414, Next To Golden Tobacco Compound, S. V. Road, Vile Parle (W), Mumbai, Maharashtra, India",,,Shree Raj
616,Maharashtra,Mumbai,Aryamann Optics Chinmaya Sahu - Mumbai,"Ben franklin opticians, Aryamann Optics Chinmaya Sahu HUF, 2nd Floor, Almar Arcade, Near Orlem Market, Malad West, Mumbai, Maharashtra.",,,Shree Raj
364,Maharashtra,Mumbai,Balaji ENT and EYE Hospital - Thane,"Ben Franklin Opticians, Balaji ENT & EYE Hospital, Bhagwatiashish Apartment, 1st Floor, A-wing, Murbad Road, Syndicate, Near Janata Bank, Kalyan City, Thane, Maharastra, India. Phone : NA, Mobile : NA.",,,Shree Raj
1327,Maharashtra,Mumbai,Chintan Govindbhai Patel Huf - Navi Mumbai,"Plot no 12, Sector 5A, Sector 6, New Panvel East, Panvel, Navi Mumbai, Maharashtra 410206 Mob-8008690822",410206,8008690822,Shree Raj
1173,Maharashtra,Mumbai,Darshita Total Eye Care Llp - Thane,"Anil Eye Hospital, Ground Floor, Cosmos Jewels, Ghodbunder Road, Near D Mart, Thane West, Maharashtra-400615",400615,,Shree Raj
1130,Maharashtra,Mumbai,Drpnn Institute Of Ophthalmic Sciences Llp - Mulund West Mumbai,"Nandadeep Eye Hospital, Drpnn Institute Of Ophthalmic Sciences Llp, Ground Floor, Neptune Uptown Building, Opposite Post Office, N. S. Road, Mulund West, Mumbai, Maharashtra, India",,,Shree Raj
1347,Maharashtra,Mumbai,Fortis Hospitals Limited - Mulund Mumbai,"Ben franklin opticians, Fortis Hospitals Limited, Mulund Goregaon Link Road, Mulund West, Mumbai, Maharashtra, India",,,Shree Raj
1150,Maharashtra,Mumbai,International Eye Centre - Mumbai,"Ben franklin opticians, International Eye Centre, 202, 2nd Floor, Ram Nimi Building, 8 - Mandlik Road, Opp . Colaba Police station, Colaba, Mumbai, Maharashtra, India",,,Shree Raj
1214,Maharashtra,Mumbai,Khatib Eye Clinic - Mumbai,"Ben Franklin, Khatib Eye Clinic, 11/12 Honda Mansion, 332, SIR J.J Road, Next TO Vodafone Gallery, Byculla(West) - Mumbai, Maharashtra - 400008",400008,,Shree Raj
1034,Maharashtra,Mumbai,Nair Super Speciality Eye Hospital - Mumbai,"Plot no 12, Sector 5A, Sector 6, New Panvel East, Panvel, Navi Mumbai, Maharashtra 410206 Mob-8008690822",410206,8008690822,Shree Raj
1111,Maharashtra,Mumbai,Patel Eye Care - Mumbai,"Ben franklin opticians, Patel Eye Care, C-12/13/14, E-2 Highway Park CHS LTD, Ashanagar Road, Thakur Complex, Kandivali East, Mumbai, Maharashtra, India",,,Shree Raj
1006,Maharashtra,Mumbai,Prashant Bhaskarrao Thorat Huf - Navi Mumbai,"Ben franklin opticians, Prashant Bhaskarrao Thorat Huf, Office 1 - 3, Plot No . 24, Juhi Serenity, Sector 8, Ghansoli, Navi Mumbai, Maharashtra",,,Shree Raj
878,Maharashtra,Mumbai,Sankara Eye Hospital - Mumbai,"Plot no 12, Sector 5A, Sector 6, New Panvel East, Panvel, Navi Mumbai, Maharashtra 410206 Mob-8008690822",410206,8008690822,Shree Raj
1145,Maharashtra,Mumbai,Shantilal Shanghvi Foundation Eye - Wadala East,"Optical Shop – 230/ Second floor, Shantilal Shanghvi Eye Institute, 230, 2nd Floor, CS No. 3/207, 4/207, R.J.Gaikwad Road, Barkat Ali Naka, Wadala(East), Mumbai 400037, Ph.No: 9154190969.",400037,9154190969,Anjani
1149,Maharashtra,Mumbai,Shantilal Shanghvi Foundation Eye2 - Wadala East,"Ben Franklin Opticians, Shantilal Shanghvi Eye Institute, Room No-008, Ground Floor, RJ Gaikwad Marg, Wadala East, Near Barkat Ali Naka, Maharashtra.",,,Anjani
1229,Maharashtra,Nagpur,Abo Eye Institute - Umred,"Ben franklin opticians, Abo Eye Institute, 1st Floor, Maa Durga Complex, Kothari Layout, Near Shree Krishna bank, Umred, Nagpur, Maharashtra, India",,,Anjani
1266,Maharashtra,Nagpur,Abo Eye Institute Transport Nagar - Nagpur,"Ben franklin opticians, Abo Eye Institute Transport Nagar, C/o Shri Radhakrishna Hospital And Research institute , 2nd Floor, 74, East Wardhaman Nagar, Central Ave, Transport Nagar, Nagpur, Maharashtra, India",,,Shree Raj
1124,Maharashtra,Nagpur,Drishti Eye Clinic And Squint Centre - Nagpur,"Ben franklin opticians, Drishti Eye Clinic And Squint Centre, 2nd Floor, Plot No. 26, Naik Layout, Near Viveka Hospital, Main Road, Near Subhash Nagar Metro Station, Subhash Nagar, Nagpur , Maharashtra, India",,,Shree Raj
625,Maharashtra,Nagpur,Jaiswal Eye Hospital - Nagpur,"Ben franklin opticians, Jaiswal Eye Hospital, Jaiswal Restaurant Building, Dr Ambedkar Road, Lashkaribagh, Nagpur, Maharashtra.",,,Shree Raj
34,Maharashtra,Nagpur,Kamalchowk,"Ben Franklin Opticians, SM Vishwakarma Memorial Eye Hospital, Dr Ambedkar Road, Nagpur, Maharastra, India. Phone : 0712–2646565, Mobile : +91–8879651928.",,8879651928,Shree Raj
1058,Maharashtra,Nagpur,Nita Dilip Rathi - Nagpur,"Ben franklin opticians, Dr.Nita Dilip Rathi, Plot No.40, Balraj Marg, Dhantoli, Nagpur, Maharashtra",,,Shree Raj
42,Maharashtra,Nagpur,Sadar Nagpur,"Ben Franklin Opticians, Dr. Manoj Oberoi Eye Clinic,B-1, Anjuman Complex, Mangalwari Road, Sadar, Nagpur, Maharastra, India. Phone : 0712–2530420, Mobile : +91–8879651917.",,8879651917,Shree Raj
808,Maharashtra,Nagpur,Star Eyes - Nagpur,"Ben franklin opticians, Star Eyes, C/o Suraj Eye Institute, 559, New Colony, Nagpur, Maharashtra.",,,Shree Raj
1051,Maharashtra,Nanded,Dr Sheetal Naik - Nanded,"Ganesh Netralaya Opposite To Khemka Sadan Near Rest House Visava nagar, Nanded Maharashtra - 431602",431602,,Anjani
780,Maharashtra,Nanded,Motevar Vivek Vasant Rao Huf - Nanded,"Ben franklin opticians, Motevar Vivek Vasant Rao HUF, Doctor Lane, Nanded, Maharashtra.",,,Anjani
1201,Maharashtra,Nanded,Ravindra K Agrawal Huf - Nanded,"Ben Franklin, Sai Netralay & Lasic Centre, Behind Kalamandir, Beside Vishwa Urology Hospital, Somesh Colony, Nanded 431602",431602,,Anjani
560,Maharashtra,Nandurbar,Dr Anil Desai - Nandurbar,"Ben franklin opticians, Dr. Anil Desai, Desaipura, Near Amrut Cinema Chowk, Nandurbar, Maharashtra, India.",,,Anjani
551,Maharashtra,Nandurbar,Madhuram Eye Hospital & Laser Centre - Nandurbar,"Ben franklin opticians, Madhuram Eye Hospital & Laser Centre, Viral Vihar, Khodai Mata Road, Nandurbar, Maharashtra.",,,Anjani
118,Maharashtra,Nashik,Dr Bapaye Hospital Nasik,"Ben Franklin Opticians, Dr. Bapaye Hospital, Near CBS, Opp. Hotel Samrat, Behind N.D.C.C. Bank, Old Agra Road, Nashik, Maharastra, India. Phone : 0253–2509889, Mobile : +91–8879651910.",,8879651910,Shree Raj
1349,Maharashtra,Nashik,Shivam Eye Care Center - Nashik,"Ben franklin opticians, Shivam Eye Care Center, 1st Floor, Aurus Building, Opposite Dongre Vasti Ground, Near Pramod Mahajan Garden, Gangapur Road, Nashik, Maharashtra, India",,,Shree Raj
1278,Maharashtra,Omerga,Sai Netralaya - Omerga,"Ben franklin opticians, Sai Netralaya, O. K. Patil Nagar, Beside Vishwekar Hospital, Omerga, Dist Dharashiv (Osmanabad), Maharashtra, India",,,Anjani
1237,Maharashtra,Palava,AEH Eye Hospitals Pvt Ltd - Palava,"Ben Franklin, AEH Eye Hospitals Pvt Ltd, Shop No. 9/10, Lodha Shopping Centre, Lodha Casa Rio Gold Road, Dombivli East – 421204, Maharashtra",421204,,Anjani
1166,Maharashtra,Pandharpur,Jotiram Balbhim Bhaygude - Pandharpur,"Ben franklin opticians, Mr. Jotiram Balbhim Bhaygude And Mrs. Mangal Jotiram Bhaygude, C/o Mangaljyoti Netralaya, In Front Of Old Bus Stand, Pandharpur, Solapur (Dt), Maharashtra, India",,,Anjani
1348,Maharashtra,Paratwada,Dr. Ramesh Annasaheb Watane - Paratwada,"Ben franklin opticians, Dr. Ramesh Annasaheb Watane, C/o Sukhkarta Child Care and Eye Care Hospital, Jaistambh Chowk, Court Road, Brahman Sabha, Paratwada, Amravati, Maharashtra, India",,,Anjani
6,Maharashtra,Pune,Tadiwala,"Eyegear Optics,
 Renuka Banglow, S. No. 133/D/2,
 Near Sane Guruji Smarak,
 Near Rashtra Seva dal,
 Sinhgad Road, Parvati, Pune - 411030.
 Renuka Banglow, S. No. 133/D/2,
 Mo: +917757833401 (BULK)",411030,,Verma
306,Maharashtra,Pune,National Institute of Ophthalmology - Pune,"Eyegear Optics,
 Renuka Banglow, S. No. 133/D/2,
 Near Sane Guruji Smarak,
 Near Rashtra Seva dal,
 Sinhgad Road, Parvati, Pune - 411030.
 Renuka Banglow, S. No. 133/D/2,
 Mo: +917757833401 (BULK)",411030,,Verma
398,Maharashtra,Pune,Walimbe Eye Hospital - Pune,"Eyegear Optics,
 Renuka Banglow, S. No. 133/D/2,
 Near Sane Guruji Smarak,
 Near Rashtra Seva dal,
 Sinhgad Road, Parvati, Pune - 411030.
 Renuka Banglow, S. No. 133/D/2,
 Mo: +917757833401 (BULK)",411030,,Verma
563,Maharashtra,Pune,Asian Eye Hospital And Laser Institute - Pune,"Eyegear Optics,
 Renuka Banglow, S. No. 133/D/2,
 Near Sane Guruji Smarak,
 Near Rashtra Seva dal,
 Sinhgad Road, Parvati, Pune - 411030.
 Renuka Banglow, S. No. 133/D/2,
 Mo: +917757833401 (BULK)",411030,,Verma
953,Maharashtra,Pune,Prafulla Ganpat Bhosale And Maya Prafulla - Pune,"Eyegear Optics,
 Renuka Banglow, S. No. 133/D/2,
 Near Sane Guruji Smarak,
 Near Rashtra Seva dal,
 Sinhgad Road, Parvati, Pune - 411030.
 Renuka Banglow, S. No. 133/D/2,
 Mo: +917757833401 (BULK)",411030,,Verma
1066,Maharashtra,Pune,Vision Next Foundation - Pune,"Eyegear Optics,
 Renuka Banglow, S. No. 133/D/2,
 Near Sane Guruji Smarak,
 Near Rashtra Seva dal,
 Sinhgad Road, Parvati, Pune - 411030.
 Renuka Banglow, S. No. 133/D/2,
 Mo: +917757833401 (BULK)",411030,,Verma
1087,Maharashtra,Pune,Mr. Chetan Jagannath Jaykar Huf - Pune,"Eyegear Optics,
 Renuka Banglow, S. No. 133/D/2,
 Near Sane Guruji Smarak,
 Near Rashtra Seva dal,
 Sinhgad Road, Parvati, Pune - 411030.
 Renuka Banglow, S. No. 133/D/2,
 Mo: +917757833401 (BULK)",411030,,Verma
1117,Maharashtra,Pune,Shreyas Clinic - Pune,"Eyegear Optics,
 Renuka Banglow, S. No. 133/D/2,
 Near Sane Guruji Smarak,
 Near Rashtra Seva dal,
 Sinhgad Road, Parvati, Pune - 411030.
 Renuka Banglow, S. No. 133/D/2,
 Mo: +917757833401 (BULK)",411030,,Verma
1133,Maharashtra,Pune,Pune Netralaya and Retina Institute - Pune,"Eyegear Optics,
 Renuka Banglow, S. No. 133/D/2,
 Near Sane Guruji Smarak,
 Near Rashtra Seva dal,
 Sinhgad Road, Parvati, Pune - 411030.
 Renuka Banglow, S. No. 133/D/2,
 Mo: +917757833401 (BULK)",411030,,Verma
1152,Maharashtra,Pune,Chellaram Hospital Diabetes And Multi Speciality - Pune,"Eyegear Optics,
 Renuka Banglow, S. No. 133/D/2,
 Near Sane Guruji Smarak,
 Near Rashtra Seva dal,
 Sinhgad Road, Parvati, Pune - 411030.
 Renuka Banglow, S. No. 133/D/2,
 Mo: +917757833401 (BULK)",411030,,Verma
1232,Maharashtra,Pune,Alatkar Hopsital - Pune,"Eyegear Optics,
 Renuka Banglow, S. No. 133/D/2,
 Near Sane Guruji Smarak,
 Near Rashtra Seva dal,
 Sinhgad Road, Parvati, Pune - 411030.
 Renuka Banglow, S. No. 133/D/2,
 Mo: +917757833401 (BULK)",411030,,Verma
1251,Maharashtra,Pune,Shree Ram Agency - Pune,"Eyegear Optics,
 Renuka Banglow, S. No. 133/D/2,
 Near Sane Guruji Smarak,
 Near Rashtra Seva dal,
 Sinhgad Road, Parvati, Pune - 411030.
 Renuka Banglow, S. No. 133/D/2,
 Mo: +917757833401 (BULK)",411030,,Verma
1343,Maharashtra,Pune,Shree Ram Agency - Dehu,"Eyegear Optics,
 Renuka Banglow, S. No. 133/D/2,
 Near Sane Guruji Smarak,
 Near Rashtra Seva dal,
 Sinhgad Road, Parvati, Pune - 411030.
 Renuka Banglow, S. No. 133/D/2,
 Mo: +917757833401 (BULK)",411030,,Verma
1361,Maharashtra,Pune,I Clinic Eye Care - Pune,"Eyegear Optics,
 Renuka Banglow, S. No. 133/D/2,
 Near Sane Guruji Smarak,
 Near Rashtra Seva dal,
 Sinhgad Road, Parvati, Pune - 411030.
 Renuka Banglow, S. No. 133/D/2,
 Mo: +917757833401 (BULK)",411030,,Verma
1123,Maharashtra,Pune,Kem Hospital - Pune,"Eyegear Optics,
 Renuka Banglow, S. No. 133/D/2,
 Near Sane Guruji Smarak,
 Near Rashtra Seva dal,
 Sinhgad Road, Parvati, Pune - 411030.
 Renuka Banglow, S. No. 133/D/2,
 Mo: +917757833401 (BULK)",411030,,Verma
1332,Maharashtra,Pune,Tekawade Eye Clinic And Laser Centre - Pune,"Eyegear Optics,
 Renuka Banglow, S. No. 133/D/2,
 Near Sane Guruji Smarak,
 Near Rashtra Seva dal,
 Sinhgad Road, Parvati, Pune - 411030.
 Renuka Banglow, S. No. 133/D/2,
 Mo: +917757833401 (BULK)",411030,,Verma
1004,Maharashtra,Pusad,Roopashree Umesh Rewanwar - Pusad,"Ben franklin opticians, Mrs Roopashree Umesh Rewanwar, Alao Layout, Opp Tekadi, Pusad, Yavatmal, Maharashtra",,,Anjani
1321,Maharashtra,Rajgurunagar,Pratik Prakash Khismatrao - Rajgurunagar,"Eyegear Optics,
 Renuka Banglow, S. No. 133/D/2,
 Near Sane Guruji Smarak,
 Near Rashtra Seva dal,
 Sinhgad Road, Parvati, Pune - 411030.
 Renuka Banglow, S. No. 133/D/2,
 Mo: +917757833401 (BULK)",411030,,Verma
1052,Maharashtra,Risod,Kaveri Netralaya - Risod,"Ben franklin opticians, Kaveri Netralaya, Pundlik Chowk, Behind Dr.Dhope Hospital, Loni Phata, Risod, Washim(District), Maharashtra, India",,,Anjani
1330,Maharashtra,Road,Shriram Eye Hospital - Nashik Road,"Ben franklin opticians, Shriram Eye Hospital, S.N 130/A/3-1, P.N. 5, Behind Thorat Petrol Pump, Kalanagar, Jail Road, Nashik Road, Nashik, Maharashtra, India",,,Anjani
1183,Maharashtra,Roha,Mrs. Suman P Jadhav - Roha,"Ben Franklin, Suman Netralaya, Roha - Kolad Road, Damkhadi, Roha - Raigad, Maharashtra - 402109.",402109,,Anjani
490,Maharashtra,Sangamner,Ganore Eye Hospital Netradeep - Sangamner,"Ben franklin opticians, Dr Ganore Eye Hospital Netradeep, Vidhyanagar Lane – 1, Vidyanagar, Sangamner, Ahmednagar, Maharashtra.",,,Anjani
1002,Maharashtra,Sangamner,Rotary Eye Care Trust - Sangamner,"Ben franklin opticians, Rotary Eye Care Trus, Nagarpalika Compound, Sangamner, Ahmednagar(Dist), Maharashtra, India",,,Anjani
615,Maharashtra,Sangli,Sree Tekke Eye Clinic - Sangli,"Ben franklin opticians, Sree Tekke Eye Clinic, Vakil Colony, Garpir Chowk, Opp Civil Hospital to 100 Ft. Road, Sangli, Maharashtra.",,,Anjani
1110,Maharashtra,Satana,Mahale Eye Hospital And Dental Clinic - Satana,"Ben franklin opticians, Mahale Eye Hospital And Dental Clinic, Dwarakadhish Complex, Near Shabari Hotel, Taharabad Road, Satana, Nashik(Dt), Maharashtra, India",,,Anjani
1279,Maharashtra,Satara,Yash Shriram Bhakare - Satara,"Ben franklin opticians, Yash Eye Clinic, 354, Somwar Peth, Infront Of Navin Marathi School, Near New English School, Satara, Maharashtra, India",,,Anjani
881,Maharashtra,Sawantwadi,Amey Ajay Swar - Sawantwadi,"Amey Ajay Swar, Shop No 3, First Floor, Patil Plaza, Opp Bus Stand, Gawali Titha, Sawantwadi, Sindhudurg, Maharashtra -416510. Mobile : +91 - 8008696229",416510,8008696229,Anjani
603,Maharashtra,Shrirampur,Dr Sanjay Tulshiram Shelke HUF-Shrirampur,"Ben franklin opticians, Dr Sanjay Tulshiram Shelke HUF, Behind Market Yard, Shivaji Nagar, Shrirampur, Dist: Ahmednagar, Maharashtra.",,,Anjani
1227,Maharashtra,Square,Abo Eye Institute - Baidyanath Square,"Ben franklin opticians, Abo Eye Institute, Plot No.31, NMC House No. 1273, Ward No.11, Untkhana Layout, Rambagh Road, Baidyanath Square, Nagpur, Maharashtra, India",,,Anjani
1306,Maharashtra,Wardha,Dr. Ayush Vinod Adalkhiya - Wardha,"Ben franklin opticians, Dr. Ayush Vinod Adalkhiya, Plot No. 3877/3, Infront of Indira Market, Bachelor Road, Near Wanjari Chowk, Wardha, Maharashtra, India",,,Anjani
597,Maharashtra,Wardha,Sanjeevan Eye Hospital - Wardha,"Ben franklin opticians, Sanjeevan Eye Hospital, Vitthal Mandir Road, Badhe Chowk, Wardha, Maharashtra.",,,Anjani
581,Odisha,StateID,Rotary Balasore Eye Hospital - Balasore,"ben franklin opticians, Rotary Balasore Eye Hospital, Rotary Bhawan, Sardar Ballabh Bhai Patel Marg, Balasore. Odhisa.",,,Bluedart
358,Punjab,Bathinda,Brar Eye Hospital - Bathinda,"Ben Franklin Opticians, Brar Eye Hospital, Near Rose Garden Chowk, G.T. Road, Bhatinda, Punjab, India.- 151001 Mob:- 01642221150",151001,,Verma
305,Punjab,Bathinda,Khurana Eye Hospital - Bathinda,"Ben Franklin Opticians, Khurana Eye Hospital, Door No. 01027, MCB Z-3, Hanuman Chowk, Opp. Pukhraj Cinema, G.T.Road, Bhatinda, Punjab, India. Phone : 0164–2255990 , Mobile : NA.",,,Verma
894,Punjab,Bathinda,Patiala Eye Hospital - Bathinda,"Ben franklin opticians, Patiala Eye Hospital, Bathinda Lasik Laser Centre and Markan Eye Hospital, Power House Road, Bathinda, Punjab",,,Verma
900,Punjab,Bathinda,Vasu Eye Institute - Bathinda,"Ben franklin opticians, Vasu Eye Institute And Skin Centre, Bhatti Road, Near Beri Wala Baba, Ganesh Nagar, Bathinda, Punjab",,,Verma
1338,Punjab,Chandigarh,Grewal Eye Institute - Chandigarh,"Ben Franklin Opticians, Grewal Eye Institute, 168-169, Madhya Marg, 9C,Sector 9, Chandigarh - 160009",160009,,Verma
648,Punjab,Chandigarh,New Grover Opticals (Sector 35A) - Chandigarh,"Ben franklin opticians, New Grover Opticals, #140, Sector 35-A, Chandigarh - 160022",160022,,Verma
1281,Punjab,Dhuri,Shruti Eye Care Centre - Dhuri,"Ben franklin opticians, Shruti Eye Care Centre , House Number 246, Ward Number W/3C, M.K. Road, Opposite PSEB, Dhuri, Sangrur, Punjab - 148024",148024,,Verma
907,Punjab,Jalandhar,Duggal Eye Hospital - Jalandhar,"Ben franklin opticians, Duggal Eye Hospital And Skin Centre, B-8-286, Kishanpura Chowk, Jalandhar, Punjab (BULK)",,,Verma
943,Punjab,Jalandhar,Duggal Eye Hospital - Jalandhar,"Ben franklin opticians, Duggal Eye Hospital And Skin Centre, B-8-286, Kishanpura Chowk, Jalandhar, Punjab (BULK)",,,Verma
888,Punjab,Jalandhar,Pims Medical Educational Charitable Society - Jalandhar,"Ben franklin opticians, Pims Medical Educational Charitable Society, PIMS, Garha Road, Jalandhar, Punjab",,,Verma
240,Punjab,Kotkapura,Brar Eye Hospital - Kotkapura,"Ben Franklin Opticians Brar Eye Hospital Pvt. Ltd. Faridkot Road, Kotkapura Punjab - 151204",151204,,Verma
906,Punjab,Ludhiana,Fitting Centre,"Ben Franklin Opticians, 46, 3rd Floor, Lajpat Nagar Opp Bus Stand, Ludhiana, Pincode - 141002 Mob:- 7009820353 / 0161450982 (BULK)",141002,7009820353,Shree Raj
996,Punjab,Ludhiana,Fitting Centre,"Ben Franklin Opticians, 46, 3rd Floor, Lajpat Nagar Opp Bus Stand, Ludhiana, Pincode - 141002 Mob:- 7009820353 / 0161450982 (BULK)",141002,7009820353,Shree Raj
1106,Punjab,Ludhiana,Fitting Centre,"Ben Franklin Opticians, 46, 3rd Floor, Lajpat Nagar Opp Bus Stand, Ludhiana, Pincode - 141002 Mob:- 7009820353 / 0161450982 (BULK)",141002,7009820353,Shree Raj
1187,Punjab,Ludhiana,Fitting Centre,"Ben Franklin Opticians, 46, 3rd Floor, Lajpat Nagar Opp Bus Stand, Ludhiana, Pincode - 141002 Mob:- 7009820353 / 0161450982 (BULK)",141002,7009820353,Shree Raj
1336,Punjab,Ludhiana,Fitting Centre,"Ben Franklin Opticians, 46, 3rd Floor, Lajpat Nagar Opp Bus Stand, Ludhiana, Pincode - 141002 Mob:- 7009820353 / 0161450982 (BULK)",141002,7009820353,Shree Raj
937,Punjab,Ludhiana,Fitting Centre,"Ben Franklin Opticians, 46, 3rd Floor, Lajpat Nagar Opp Bus Stand, Ludhiana, Pincode - 141002 Mob:- 7009820353 / 0161450982 (BULK)",141002,7009820353,Shree Raj
1379,Punjab,Ludhiana,Fitting Centre,"Ben Franklin Opticians, 46, 3rd Floor, Lajpat Nagar Opp Bus Stand, Ludhiana, Pincode - 141002 Mob:- 7009820353 / 0161450982 (BULK)",141002,7009820353,Shree Raj
938,Punjab,Ludhiana,Fitting Centre,"Ben Franklin Opticians, 46, 3rd Floor, Lajpat Nagar Opp Bus Stand, Ludhiana, Pincode - 141002 Mob:- 7009820353 / 0161450982 (BULK)",141002,7009820353,Shree Raj
297,Punjab,Ludhiana,Fitting Centre,"Ben Franklin Opticians, 46, 3rd Floor, Lajpat Nagar Opp Bus Stand, Ludhiana, Pincode - 141002 Mob:- 7009820353 / 0161450982 (BULK)",141002,7009820353,Shree Raj
